Mã chi nhánh,Mã sku phần mềm Bravo,Số lượng tồn kho,Đơn vị nhỏ nhất,Mã hàng không đuôi
001,20.L1.1580.91154.5,1000,VIEN,
001,20.L1.1580.91181.5,1000,VIEN,
001,20.L1.1580.91182.5,1000,VIEN,
001,20.L1.1580.91183.5,1000,VIEN,
001,20.L1.1580.91184.5,1000,VIEN,
001,14.L1.3060.A36MG9012D.3,1000,VIEN,
001,20.L1.1580.91181.6,1000,VIEN,
001,38.L1.3060.ICC3608.16,1000,VIEN,
001,38.L1.3060.ICC3607D.16,1000,VIEN,
001,38.L1.3060.ICC3607.16,1000,VIEN,
001,38.L1.3060.ICC3606.16,1000,VIEN,
001,38.L1.3060.ICC3605D.16,1000,VIEN,
001,38.L1.3060.ICC3605.16,1000,VIEN,
001,38.L1.3060.ICC3604.16,1000,VIEN,
001,38.L1.3060.ICC3603D.16,1000,VIEN,
001,38.L1.3060.ICC3603.16,1000,VIEN,
001,20.L1.6060.S6101.5,1000,,
001,20.L1.6060.S6102.5,1000,,
001,20.L1.6060.S6103.5,1000,,
001,20.L1.6060.S6104.5,1000,,
001,20.L1.8080.38904.4,1000,VIEN,
001,20.L1.8080.91858.4,1000,VIEN,
001,29.L1.3060.FC3622.09,1000,VIEN,
001,29.L1.3060.FC3622V.09,1000,VIEN,
001,29.L1.3060.FC3623.08,1000,VIEN,
001,29.L1.3060.FC3623V.08,1000,VIEN,
001,29.L1.4060.FXK46251.03,1000,VIEN,
001,38.L2.3060.ICC3600,1000,VIEN,
001,38.L2.3060.ICC3600D,1000,VIEN,
001,38.L2.3060.ICC3600V,1000,VIEN,
001,38.L2.3060.ICC3602,1000,VIEN,
001,38.L2.3060.ICC3602D,1000,VIEN,
001,38.L2.3060.ICC3602V,1000,VIEN,
001,38.L2.3060.ICC3603,1000,VIEN,
001,38.L2.3060.ICC3603D,1000,VIEN,
001,38.L2.3060.ICC3605,1000,VIEN,
001,38.L2.3060.ICC3605D,1000,VIEN,
001,29.L1.3060.FC3636.02,1000,VIEN,
001,29.L1.3060.FC3636D.02,1000,VIEN,
001,20.L1.8080.91857.6,1000,VIEN,
001,14.L3.6060.MS66199902,1000,VIEN,
001,29.L1.4060.FXK46251.04,1000,VIEN,
001,20.L1.6060.M6152.5,1000,,
001,20.L1.6060.M6153.5,1000,,
001,20.L1.6060.M6154.5,1000,,
001,20.L1.6060.M6155.5,1000,,
001,20.L1.6060.S6151.5,1000,,
001,20.L1.6060.U6155.5,1000,,
001,20.L1.8080.38905.4,1000,VIEN,
001,39.L1.6060.UGG6001.100,1000,VIEN,
001,39.L1.6060.UGG6003.100,1000,VIEN,
001,39.L1.6060.UGG6004.100,1000,VIEN,
001,39.L1.6060.UGG6006.100,1000,VIEN,
001,39.L1.6060.UGG6007.100,1000,VIEN,
001,39.L1.6060.UGG6007.94,1000,VIEN,
001,39.L1.6060.UGG6010.100,1000,VIEN,
001,36.L1.6060.N6002,1000,VIEN,
001,20.L1.6060.M6151.5,1000,,
001,38.L2.3060.ICC3607,1000,VIEN,
001,38.L2.3060.ICC3607D,1000,VIEN,
001,38.L2.3060.ICC3608,1000,VIEN,
001,39.L2.6060.UGG6004,1000,VIEN,
001,39.L2.6060.UGG6010,1000,VIEN,
001,39.L3.6060.UGG6001,1000,VIEN,
001,39.L3.6060.UGG6006,1000,VIEN,
001,39.L3.6060.UGG6007,1000,VIEN,
001,39.L2.6060.UGG6007,1000,VIEN,
001,39.L2.6060.UGG6003,1000,VIEN,
001,39.L2.6060.UGG6001,1000,VIEN,
001,20.L1.6060.U6151.5,1000,,
001,14.L1.3060.A36MD9016.1,1000,VIEN,
001,14.L1.3060.A36MD9016D.1,1000,VIEN,
001,14.L1.3060.A36ML8016.1,1000,VIEN,
001,20.L1.6060.U6152.5,1000,,
001,20.L1.6060.U6153,1000,,
001,20.L1.6060.U6154.5,1000,,
001,12.L1.2040.U2426.4,1000,VIEN,
001,14.L1.6060.MS66199902.1,1000,VIEN,
001,39.L2.6060.UGG6006,1000,VIEN,
001,38.L1.3060.ICC3601.16,1000,VIEN,
001,38.L1.3060.ICC3601D.16,1000,VIEN,
001,38.L1.3060.ICC3601V.16,1000,VIEN,
001,38.L2.3060.ICC3601,1000,VIEN,
001,38.L2.3060.ICC3601D,1000,VIEN,
001,38.L2.3060.ICC3601V,1000,VIEN,
001,20.L1.6060.S6154.5,1000,,
001,20.L1.6060.U6153.5,1000,,
001,38.L1.5050.SVICC501.10,1000,VIEN,
001,38.L1.5050.SVICC502.10,1000,VIEN,
001,38.L1.5050.SVICC503.10,1000,VIEN,
001,38.L1.5050.SVICC504.10,1000,VIEN,
001,38.L1.5050.SVICC505.10,1000,VIEN,
001,38.L1.5050.SVICC506.10,1000,VIEN,
001,38.L1.5050.SVICC507.10,1000,VIEN,
001,38.L1.5050.SVICC508.10,1000,VIEN,
001,38.L1.5050.SVICC509.10,1000,VIEN,
001,14.L1.6060.A66CB8052.2,1000,VIEN,
001,14.L1.6060.A66MG8054.2,1000,VIEN,
001,20.L1.5050.M5102.5,1000,,
001,20.L1.5050.M5103.5,1000,,
001,20.L1.5050.M5104.5,1000,,
001,20.L1.5050.M5105.5,1000,,
001,20.L1.6060.M6152.4,1000,,
001,38.L1.5050.SVUSC505.10,1000,VIEN,
001,38.L1.5050.SVUSC506.10,1000,VIEN,
001,38.L1.5050.SVUSC507.10,1000,VIEN,
001,20.L1.6060.M6153.3,1000,,
001,20.L1.5050.U5102.5,1000,,
001,20.L1.5050.U5103.5,1000,,
001,20.L1.5050.U5104.5,1000,,
001,40.L1.3060.UGC3600.P2,1000,VIEN,
001,40.L1.3060.UGC3600AD.P2,1000,VIEN,
001,40.L1.3060.UGC3600AV.P2,1000,VIEN,
001,40.L1.3060.UGC3602.P2,1000,VIEN,
001,40.L1.3060.UGC3602BD.P2,1000,VIEN,
001,40.L1.3060.UGC3602BV.P2,1000,VIEN,
001,14.L1.1590.AF091973001,1000,VIEN,
001,14.L1.3060.A36610,1000,VIEN,
001,29.L1.3060.FC3623.07,1000,VIEN,
001,20.L1.5050.U5101.5,1000,,
001,20.L1.6060.S6153.5,1000,,
001,20.L1.8080.18906.6,1000,VIEN,
001,40.L1.3060.UGC3600BD.P2,1000,VIEN,
001,40.L1.3060.UGC3600BV.P2,1000,VIEN,
001,40.L1.3060.USC3602.P2,1000,VIEN,
001,40.L1.3060.USC3602D.P2,1000,VIEN,
001,40.L1.3060.USC3602V.P2,1000,VIEN,
001,29.L1.3060.FC3622.10,1000,VIEN,
001,29.L1.3060.FC3622V.10,1000,VIEN,
001,40.L1.3060.UGC3602AD.P2,1000,VIEN,
001,40.L1.3060.UGC3602AV.P2,1000,VIEN,
001,20.L1.6060.S6152.5,1000,,
001,12.L1.2550.A2538.4,1000,VIEN,
001,14.L1.6060.66282018.6,1000,VIEN,
001,40.L1.3060.USC3604.P2,1000,VIEN,
001,40.L1.3060.USC3604D.P2,1000,VIEN,
001,40.L1.3060.USC3604V.P2,1000,VIEN,
001,12.L1.2550.A2532.4,1000,VIEN,
001,39.L3.6060.UGG6004,1000,VIEN,
001,12.L1.2550.U2539.2,1000,VIEN,
001,40.L1.3060.USC3603.P2,1000,VIEN,
001,40.L1.3060.USC3603V.P2,1000,VIEN,
001,20.L1.5050.S5101.5,1000,,
001,20.L1.5050.S5102.5,1000,,
001,20.L1.5050.S5103.5,1000,,
001,20.L1.5050.S5104.5,1000,,
001,40.L1.3060.USC3601.P2,1000,VIEN,
001,40.L1.3060.USC3601D.P2,1000,VIEN,
001,40.L1.3060.USC3601V.P2,1000,VIEN,
001,20.L1.8080.91854.4,1000,VIEN,
001,20.L1.6060.36005.7,1000,VIEN,
001,39.L1.6060.UGG6003.90,1000,VIEN,
001,41.L1.6060.M6101.5,1000,VIEN,
001,41.L1.6060.M6102.5,1000,VIEN,
001,41.L1.6060.M6103.5,1000,VIEN,
001,41.L1.6060.M6105.5,1000,VIEN,
001,41.L1.6060.M6106.5,1000,VIEN,
001,41.L1.6060.U6105.5,1000,VIEN,
001,41.L1.6060.U6104.5,1000,VIEN,
001,41.L1.6060.U6103.5,1000,VIEN,
001,41.L1.6060.U6102.5,1000,VIEN,
001,41.L1.6060.U6101.5,1000,VIEN,
001,41.L1.6060.S6101.5,1000,VIEN,
001,41.L1.6060.S6102.5,1000,VIEN,
001,41.L1.6060.S6103.5,1000,VIEN,
001,41.L1.6060.S6104.5,1000,VIEN,
001,41.L1.6060.M6152.5,1000,VIEN,
001,41.L1.6060.M6153.5,1000,VIEN,
001,41.L1.6060.M6154.5,1000,VIEN,
001,41.L1.6060.M6155.5,1000,VIEN,
001,41.L1.6060.S6151.5,1000,VIEN,
001,41.L1.6060.U6155.5,1000,VIEN,
001,41.L1.6060.M6151.5,1000,VIEN,
001,41.L1.6060.U6151.5,1000,VIEN,
001,41.L1.6060.U6152.5,1000,VIEN,
001,41.L1.6060.U6153,1000,VIEN,
001,41.L1.6060.U6154.5,1000,VIEN,
001,41.L1.6060.S6154.5,1000,VIEN,
001,41.L1.6060.U6153.5,1000,VIEN,
001,41.L1.5050.M5102.5,1000,VIEN,
001,41.L1.5050.M5103.5,1000,VIEN,
001,41.L1.5050.M5104.5,1000,VIEN,
001,41.L1.5050.M5105.5,1000,VIEN,
001,41.L1.6060.M6152.4,1000,VIEN,
001,41.L1.6060.M6153.3,1000,VIEN,
001,41.L1.5050.U5102.5,1000,VIEN,
001,41.L1.5050.U5103.5,1000,VIEN,
001,41.L1.5050.U5104.5,1000,VIEN,
001,41.L1.5050.U5101.5,1000,VIEN,
001,41.L1.6060.S6153.5,1000,VIEN,
001,41.L1.6060.S6152.5,1000,VIEN,
001,41.L1.5050.S5101.5,1000,VIEN,
001,41.L1.5050.S5102.5,1000,VIEN,
001,41.L1.5050.S5103.5,1000,VIEN,
001,41.L1.5050.S5104.5,1000,VIEN,
001,05.L1.8080.IP8002.G,1000,VIEN,
001,05.L1.6060.IP6002.G,1000,VIEN,
001,05.L1.6060.IP6006.G,1000,VIEN,
001,05.L1.6060.IP6007.G,1000,VIEN,
001,20.L1.6060.U6154.4,1000,,
001,39.L1.6060.UGG6010.98,1000,VIEN,
001,40.L1.3060.USC3603D.P2,1000,VIEN,
001,20.L1.3030.U81107.5,1000,VIEN,
001,20.L1.3030.U81108.5,1000,VIEN,
001,20.L1.3030.U81109.5,1000,VIEN,
001,20.L1.3030.U81110.5,1000,VIEN,
001,20.L1.3030.U81111.5,1000,VIEN,
001,20.L1.3030.U81112.5,1000,VIEN,
001,20.L1.3030.U81101.5,1000,VIEN,
001,20.L1.3030.U81102.5,1000,VIEN,
001,20.L1.3030.U81103.5,1000,VIEN,
001,20.L1.3030.U81104.5,1000,VIEN,
001,20.L1.3030.U81105.5,1000,VIEN,
001,20.L1.3030.U81106.5,1000,VIEN,
001,20.L1.3030.U81109.2,1000,VIEN,
001,20.L1.3030.U81107.6,1000,VIEN,
001,12.L1.2040.U2428.3,1000,VIEN,
001,20.L1.3030.U81111.6,1000,VIEN,
001,20.L1.3030.U81101.6,1000,VIEN,
001,20.L1.3030.U81105.6,1000,VIEN,
001,20.L1.3030.U81106.4,1000,VIEN,
001,41.L1.6060.U6154.4,1000,VIEN,
001,41.L1.6060.U6155.4,1000,VIEN,
001,12.L1.2040.U2435.3,1000,VIEN,
001,12.L1.2550.A2535.2,1000,VIEN,
001,14.L1.3060.A36CW8008.2,1000,VIEN,
001,14.L1.8080.M88LD902.3,1000,VIEN,
001,20.L1.3030.U81101.1,1000,VIEN,
001,20.L1.3030.U81102.6,1000,VIEN,
001,20.L1.3030.U81104.6,1000,VIEN,
001,29.L1.3060.FC3623D.04,1000,VIEN,
001,14.L1.8080.M88LG902.3,1000,VIEN,
001,20.L1.3030.U81103.6,1000,VIEN,
001,39.L3.6060.UGG6003,1000,VIEN,
001,39.L3.6060.UGG6010,1000,VIEN,
001,05.L2.6060.IP6002,1000,VIEN,
001,05.L2.6060.IP6003,1000,VIEN,
001,05.L2.6060.IP6005,1000,VIEN,
001,05.L2.6060.IP6006,1000,VIEN,
001,05.L2.6060.IP6007,1000,VIEN,
001,05.L1.8080.IP8004.G,1000,VIEN,
001,05.L1.8080.IP8008.G,1000,VIEN,
001,05.L1.8080.IP8001.G,1000,VIEN,
001,05.L2.8080.IP8005,1000,VIEN,
001,05.L2.8080.IP8006,1000,VIEN,
001,05.L1.6060.IP6001.G,1000,VIEN,
001,05.L1.6060.IP6003.G,1000,VIEN,
001,05.L1.6060.IP6004.G,1000,VIEN,
001,05.L1.6060.IP6005.G,1000,VIEN,
001,20.L1.8080.91859.4,1000,VIEN,
001,38.L2.3060.ICC3606,1000,VIEN,
001,29.L1.3060.FC3623.09,1000,VIEN,
001,20.L1.8080.91859.6,1000,VIEN,
001,14.L1.3060.A36PW8001.1,1000,,
001,29.L1.4080.FC4805.4,1000,VIEN,
001,29.L1.4080.FC4805V.4,1000,VIEN,
001,05.L1.8080.IP8003.G,1000,VIEN,
001,05.L1.8080.IP8005.G,1000,VIEN,
001,05.L1.8080.IP8006.G,1000,VIEN,
001,05.L1.8080.IP8007.G,1000,VIEN,
001,29.L1.4080.FC4802.4,1000,VIEN,
001,29.L1.4080.FC4802V.4,1000,VIEN,
001,20.L1.6060.16902.4,1000,VIEN,
001,14.L1.3060.A36PW8000.1,1000,VIEN,
001,12.L1.2550.A2519.5,1000,VIEN,
001,29.L1.4080.FC4802D.4,1000,VIEN,
001,14.L1.3060.A36PW8000V.1,1000,VIEN,
001,12.L1.2550.U2537.4,1000,VIEN,
001,20.L1.3030.U81104.4,1000,VIEN,
001,38.L2.3060.ICC3604,1000,VIEN,
001,20.L1.3030.U81107.2,1000,VIEN,
001,20.L1.3030.U81109.6,1000,VIEN,
001,14.L1.3060.A36CW8005.1,1000,VIEN,
001,14.L1.3060.A36CW8005D.1,1000,VIEN,
001,12.L1.2040.U2427.3,1000,VIEN,
001,05.L1.8080.IP8002.I,1000,VIEN,
001,41.L1.6060.M6151.6,1000,VIEN,
001,20.L1.6060.26905.5,1000,VIEN,
001,20.L1.6060.16906.4,1000,VIEN,
001,29.L1.4060.FXK46254.02,1000,VIEN,
001,39.L1.6060.USGM6001.100,1000,VIEN,
001,39.L1.6060.USGM6004.100,1000,VIEN,
001,39.L1.6060.USGM6005.100,1000,VIEN,
001,39.L1.6060.USGM6008.100,1000,VIEN,
001,14.L1.80120.M81CB907.1,1000,VIEN,
001,39.L1.6060.USGM6001.96,1000,VIEN,
001,39.L1.6060.USGM6004.96,1000,VIEN,
001,39.L1.6060.USGM6005.96,1000,VIEN,
001,39.L1.6060.USGM6008.96,1000,VIEN,
001,39.L1.6060.USGM6002.96,1000,VIEN,
001,29.L1.4080.FC4805D.4,1000,VIEN,
001,29.L1.5050.FC5001.02,1000,VIEN,
001,29.L1.4080.FC4804.1,1000,VIEN,
001,29.L1.4080.FC4804D.1,1000,VIEN,
001,29.L1.4080.FC4804V.1,1000,VIEN,
001,29.L1.4080.FC4806.1,1000,VIEN,
001,29.L1.4080.FC4806D.1,1000,VIEN,
001,29.L1.4080.FC4806V.1,1000,VIEN,
001,39.L1.6060.USGM6002.100,1000,VIEN,
001,39.L1.6060.USGM6008.102,1000,VIEN,
001,29.L1.4080.FC4809.1,1000,VIEN,
001,29.L1.4080.FC4809D.1,1000,VIEN,
001,29.L1.4080.FC4809V.1,1000,VIEN,
001,29.L1.4080.FC4808.1,1000,VIEN,
001,29.L1.4080.FC4808D.1,1000,VIEN,
001,29.L1.4080.FC4808V.1,1000,VIEN,
001,21.CT.PLANISEAL288.25,1000,BO,
001,21.PG.MAPELATEXVN.5,1000,KG,
001,20.L1.6060.26904.5,1000,VIEN,
001,05.L2.8080.IP8002,1000,VIEN,
001,05.L2.8080.IP8004,1000,VIEN,
001,14.L1.3060.A36PW8000D.1,1000,VIEN,
001,14.L1.8080.M88MW909.2,1000,VIEN,
001,14.L1.3060.A36MG9012D.4,1000,VIEN,
001,14.L1.3060.A36ML8012.4,1000,VIEN,
001,14.L1.3030.33418.5,1000,VIEN,
001,14.L1.3060.36320.1,1000,VIEN,
001,14.L3.3060.36008,1000,VIEN,
001,05.L1.8080.IP8001.F,1000,VIEN,
001,12.L1.2550.A2521.6,1000,VIEN,
001,12.L1.3030.3023.5,1000,VIEN,
001,12.L1.3030.3023.6,1000,VIEN,
001,05.L1.8080.IP8002.F,1000,VIEN,
001,39.L1.6060.USGM6006.100,1000,VIEN,
001,05.L1.8080.IP8005.F,1000,VIEN,
001,21.CT.AQUAFLEXR77.GREY18,1000,KG,
001,41.L1.3060.S3101.5,1000,VIEN,
001,41.L1.3060.S3102.5,1000,VIEN,
001,41.L1.3060.S3103.5,1000,VIEN,
001,41.L1.3060.S3104.5,1000,VIEN,
001,41.L1.3060.S3201.5,1000,VIEN,
001,41.L1.3060.S3203.5,1000,VIEN,
001,39.L1.6060.USGM6001.95,1000,VIEN,
001,39.L1.6060.USGM6004.98,1000,VIEN,
001,39.L1.6060.USGM6005.98,1000,VIEN,
001,14.L1.3060.A36MG9012.4,1000,VIEN,
001,41.L1.6060.M6153.4,1000,VIEN,
001,20.L1.6060.16906.5,1000,VIEN,
001,29.L1.4080.FC4805.5,1000,VIEN,
001,29.L1.4080.FC4805V.5,1000,VIEN,
001,39.L1.6060.UGG6003.104,1000,VIEN,
001,39.L1.6060.USGM6003.97,1000,VIEN,
001,39.L1.3060.USGM3601.100,1000,VIEN,
001,39.L1.3060.USGM3602.100,1000,VIEN,
001,39.L1.3060.USGM3603.100,1000,VIEN,
001,39.L1.3060.USGM3610.100,1000,VIEN,
001,39.L1.3060.USGM3611.100,1000,VIEN,
001,39.L1.3060.USGM3612.100,1000,VIEN,
001,39.L1.6060.USGM6007.100,1000,VIEN,
001,29.L1.3060.FC3618D.05,1000,VIEN,
001,39.L1.6060.USGM6003.100,1000,VIEN,
001,12.L1.2040.U2425.4,1000,VIEN,
001,12.L1.2550.A2534.3,1000,VIEN,
001,38.L1.5050.SVKAI501.10,1000,VIEN,
001,38.L1.5050.SVKAI502.10,1000,VIEN,
001,38.L1.5050.SVKAI503.10,1000,VIEN,
001,38.L1.5050.SVKAI504.10,1000,VIEN,
001,38.L1.5050.SVKAI505.10,1000,VIEN,
001,38.L1.5050.SVKAI506.10,1000,VIEN,
001,38.L1.5050.SVKAI507.10,1000,VIEN,
001,39.L1.3060.USGM3604.100,1000,VIEN,
001,39.L1.3060.USGM3605.100,1000,VIEN,
001,39.L1.3060.USGM3606.100,1000,VIEN,
001,39.L1.3060.USGM3613.98,1000,VIEN,
001,39.L1.3060.USGM3614.100,1000,VIEN,
001,39.L1.6060.USGM6003.96,1000,VIEN,
001,41.L1.3060.M3101.5,1000,VIEN,
001,41.L1.3060.M3102.5,1000,VIEN,
001,41.L1.3060.M3103.5,1000,VIEN,
001,41.L1.3060.M3104.5,1000,VIEN,
001,41.L1.3060.M3201.5,1000,VIEN,
001,41.L1.3060.M3203.5,1000,VIEN,
001,41.L2.6060.M6154,1000,VIEN,
001,39.L1.3060.USGM3605.99,1000,VIEN,
001,39.L2.6060.USGM6005,1000,VIEN,
001,39.L2.6060.USGM6006,1000,VIEN,
001,39.L3.6060.USGM6005,1000,VIEN,
001,39.L3.6060.USGM6006,1000,VIEN,
001,41.L1.3060.U3101.5,1000,VIEN,
001,41.L1.3060.U3102.5,1000,VIEN,
001,41.L1.3060.U3103.5,1000,VIEN,
001,41.L1.3060.U3104.5,1000,VIEN,
001,41.L1.3060.U3201.5,1000,VIEN,
001,41.L1.3060.U3203.5,1000,VIEN,
001,39.L1.3060.USGM3607.100,1000,VIEN,
001,39.L1.3060.USGM3608.100,1000,VIEN,
001,39.L1.3060.USGM3609.100,1000,VIEN,
001,39.L1.3060.USGM3615.100,1000,VIEN,
001,39.L1.3060.USGM3616.100,1000,VIEN,
001,39.L1.3060.USGM3617.100,1000,VIEN,
001,39.L1.3060.USGM3618.100,1000,VIEN,
001,41.L1.3060.U3108.5,1000,VIEN,
001,38.L2.5050.SVICC506,1000,VIEN,
001,38.L2.5050.SVICC507,1000,VIEN,
001,38.L2.5050.SVICC509,1000,VIEN,
001,14.L1.3060.A36MD9016.2,1000,VIEN,
001,14.L1.3060.A36MD9016D.2,1000,VIEN,
001,14.L1.3060.A36ML8016.2,1000,VIEN,
001,14.L1.6060.M66LD902,1000,VIEN,
001,39.L1.3060.USGM3619.100,1000,VIEN,
001,39.L1.3060.USGM3620.100,1000,VIEN,
001,39.L1.6060.UGG6006.97,1000,VIEN,
001,05.L1.8080.IP8003.F,1000,VIEN,
001,20.L1.8080.38904.5,1000,VIEN,
001,21.PG.MAPELATEXVN.25,1000,KG,
001,38.L2.5050.SVICC503,1000,VIEN,
001,38.L2.5050.SVICC505,1000,VIEN,
001,05.L1.6060.IP6001.H,1000,VIEN,
001,41.L1.5050.M5190.5,1000,VIEN,
001,02.L1.6060.7341.5,1000,VIEN,
001,08.L1.6060.7250.5,1000,,
001,38.L2.5050.SVICC508,1000,VIEN,
001,41.L1.3060.M3105.5,1000,VIEN,
001,41.L1.3060.M3107.5,1000,VIEN,
001,41.L1.3060.M3205.5,1000,VIEN,
001,41.L1.3060.M3207.5,1000,VIEN,
001,41.L1.3060.U3105.5,1000,VIEN,
001,41.L1.3060.U3107.5,1000,VIEN,
001,41.L1.3060.U3205.5,1000,VIEN,
001,41.L1.3060.U3207.5,1000,VIEN,
001,38.L2.5050.SVICC502,1000,VIEN,
001,02.L1.6060.7250.5,1000,VIEN,
001,41.L1.5050.M5192.5,1000,VIEN,
001,41.L1.5050.M5191.5,1000,VIEN,
001,05.L1.8080.IP8008.F,1000,VIEN,
001,39.L1.3060.USGM3604.96,1000,VIEN,
001,41.L1.5050.M5193.5,1000,VIEN,
001,39.L1.3060.USGM3613.100,1000,VIEN,
001,39.L1.6060.UGG6003.94,1000,VIEN,
001,29.L1.5050.FCU5521.03,1000,VIEN,
001,21.CT.AQUAFLEXR77.W18,1000,KG,
001,42.HC.A300FUS.TRONG,1000,CHAI,
001,42.HC.A500FUS.TRANG,1000,CHAI,
001,42.HC.A500FUS.TRONG,1000,CHAI,
001,14.L1.3060.A36420.11,1000,VIEN,
001,29.L1.3060.FP936601.1,1000,VIEN,
001,29.L1.3060.FP936601D.1,1000,VIEN,
001,29.L1.3060.FP936601V.1,1000,VIEN,
001,29.L1.3060.FP936602.1,1000,VIEN,
001,29.L1.3060.FP936602D.1,1000,VIEN,
001,29.L1.3060.FP936602V.1,1000,VIEN,
001,29.L1.3060.FP936604.1,1000,VIEN,
001,29.L1.3060.FP936604D.1,1000,VIEN,
001,29.L1.3060.FP936605.1,1000,VIEN,
001,29.L1.3060.FP936606.1,1000,VIEN,
001,29.L1.3060.FP936606D.1,1000,VIEN,
001,29.L1.3060.FP936607.1,1000,VIEN,
001,29.L1.3060.FP936608.1,1000,VIEN,
001,29.L1.3060.FP936608D.1,1000,VIEN,
001,29.L1.3060.FP936608V.1,1000,VIEN,
001,29.L1.3060.FP936609.1,1000,VIEN,
001,29.L1.3060.FP936609D.1,1000,VIEN,
001,29.L1.3060.FP936609V.1,1000,VIEN,
001,42.HC.A300FUS.TRANG,1000,CHAI,
001,29.L1.3060.FP936610.1,1000,VIEN,
001,29.L1.3060.FP936610D.1,1000,VIEN,
001,29.L1.3060.FP936611.1,1000,VIEN,
001,29.L1.3060.FP936612.1,1000,VIEN,
001,29.L1.3060.FP936612D.1,1000,VIEN,
001,29.L1.3060.FP936613.1,1000,VIEN,
001,38.L2.5050.SVICC501,1000,VIEN,
001,38.L2.5050.SVICC504,1000,VIEN,
001,05.L1.6060.IP6003.F,1000,VIEN,
001,05.L1.6060.IP6007.F,1000,VIEN,
001,41.L2.3060.D3101,1000,VIEN,
001,41.L2.3060.D3102,1000,VIEN,
001,41.L2.3060.D3201,1000,VIEN,
001,41.L2.3060.D3209,1000,VIEN,
001,41.L2.3060.R3104,1000,VIEN,
001,41.L2.3060.R3105,1000,VIEN,
001,41.L2.3060.R3107,1000,VIEN,
001,41.L2.3060.R3108,1000,VIEN,
001,41.L2.3060.R3207,1000,VIEN,
001,14.L1.3060.A36320.11,1000,VIEN,
001,20.L1.3030.U81108.52,1000,VIEN,
001,20.L1.3030.U81109.62,1000,VIEN,
001,41.L2.3060.D3110,1000,VIEN,
001,41.L2.3060.D3109,1000,VIEN,
001,40.L2.3060.UGC3600,1000,VIEN,
001,40.L2.3060.USC3601,1000,VIEN,
001,40.L2.3060.USC3601D,1000,VIEN,
001,40.L2.3060.USC3601V,1000,VIEN,
001,40.L2.3060.USC3603,1000,VIEN,
001,41.L2.3060.D3214.5,1000,VIEN,
001,41.L1.5050.M5151.5,1000,VIEN,
001,41.L1.5050.M5153.5,1000,VIEN,
001,41.L1.5050.M5154.5,1000,VIEN,
001,41.L1.5050.M5155.5,1000,VIEN,
001,41.L1.5050.U5151.5,1000,VIEN,
001,41.L1.6060.S6101.6,1000,VIEN,
001,41.L2.3060.D3214,1000,VIEN,
001,41.L2.3060.R3101,1000,VIEN,
001,41.L1.5050.S5154.5,1000,VIEN,
001,41.L1.5050.S5153.5,1000,VIEN,
001,40.L2.3060.USC3602V,1000,VIEN,
001,40.L2.3060.USC3602D,1000,VIEN,
001,40.L2.3060.USC3602,1000,VIEN,
001,40.L2.3060.UGC3602AV,1000,VIEN,
001,40.L2.3060.UGC3602,1000,VIEN,
001,41.L1.5050.S5151.5,1000,VIEN,
001,29.L1.4080.FC4805D.2,1000,VIEN,
001,39.L1.6060.UGG6010.106,1000,VIEN,
001,39.L1.3060.USGM3612.97,1000,VIEN,
001,39.L2.6060.USGM6002,1000,VIEN,
001,39.L2.6060.USGM6008,1000,VIEN,
001,39.L3.6060.USGM6002,1000,VIEN,
001,40.L2.3060.UGC3602AD,1000,VIEN,
001,40.L2.3060.UGC3602BD,1000,VIEN,
001,40.L2.3060.UGC3602BV,1000,VIEN,
001,40.L2.3060.USC3603D,1000,VIEN,
001,40.L2.3060.USC3603V,1000,VIEN,
001,41.L1.5050.S5152.5,1000,VIEN,
001,41.L1.5050.S5155.5,1000,VIEN,
001,05.L2.6060.IP6004,1000,VIEN,
001,29.L1.4080.FC4809.2,1000,VIEN,
001,29.L1.4080.FC4809V.2,1000,VIEN,
001,40.L2.3060.UGC3600BD,1000,VIEN,
001,40.L2.3060.UGC3600BV,1000,VIEN,
001,41.L1.5050.M5152.5,1000,VIEN,
001,41.L2.3060.R3201.5,1000,,
001,39.L1.6060.USGM6006.96,1000,VIEN,
001,41.L1.5050.U5152.5,1000,VIEN,
001,41.L1.5050.U5153.5,1000,VIEN,
001,41.L1.5050.U5154.5,1000,VIEN,
001,41.L1.5050.U5155.5,1000,VIEN,
001,39.L1.3060.USGM3604.98,1000,VIEN,
001,41.L2.3060.D3114,1000,VIEN,
001,41.L2.3060.D3116,1000,VIEN,
001,41.L2.3060.R3106,1000,VIEN,
001,41.L2.3060.R3114,1000,VIEN,
001,41.L2.3060.R3116,1000,VIEN,
001,41.L2.3060.R3103,1000,VIEN,
001,41.L2.3060.R3201,1000,VIEN,
001,14.L1.60120.61432051.1,1000,VIEN,
001,14.L1.60120.M61ST301,1000,VIEN,
001,29.L1.6060.FP96600.1,1000,VIEN,
001,41.L2.3060.R3109,1000,VIEN,
001,20.L1.6060.26904.6,1000,VIEN,
001,41.L2.3060.R3102,1000,VIEN,
001,05.L1.6060.IP6001.F,1000,VIEN,
001,05.L1.8080.IP8001.H,1000,VIEN,
001,12.L1.2550.A2530.6,1000,VIEN,
001,07.L1.3060.RP36601.S8,1000,VIEN,
001,07.L1.3060.RP36602D.S8,1000,VIEN,
001,07.L1.3060.RP36604.S8,1000,VIEN,
001,07.L1.3060.RP36605D.S8,1000,VIEN,
